Subcellular.Location	Entry	Gene.Name	Protein.Names
Intracellular	Q9H944	MED20	MED20_HUMAN
Intracellular	Q4G0A6	MINDY4	MINY4_HUMAN
Intracellular	Q8WV92	MITD1	MITD1_HUMAN
Intracellular	Q9NV56	MRGBP	MRGBP_HUMAN
Intracellular	Q7L9L4	MOB1B	MOB1B_HUMAN
Intracellular	Q2KHM9	KIAA0753	MOONR_HUMAN
Intracellular	Q5T2T1	MPP7	MPP7_HUMAN
Intracellular	O43439	CBFA2T2	MTG8R_HUMAN
Intracellular	Q9UJ68	MSRA	MSRA_HUMAN
Intracellular	Q7Z5P9	MUC19	MUC19_HUMAN
Intracellular	Q9C0I1	MTMR12	MTMRC_HUMAN
Intracellular	Q96QG7	MTMR9	MTMR9_HUMAN
Intracellular	Q96H12	MSANTD3	MSD3_HUMAN
Intracellular	Q96EF0	MTMR8	MTMR8_HUMAN
Intracellular	Q8NCY6	MSANTD4	MSD4_HUMAN
Intracellular	A0A1B0GUC4	MYOCOS	MYCOS_HUMAN
Intracellular	Q01658	DR1	NC2B_HUMAN
Intracellular	Q9BUK6	MSTO1	MSTO1_HUMAN
Intracellular	Q96HR8	NAF1	NAF1_HUMAN
Intracellular	Q5TBK1	N4BP2L1	N42L1_HUMAN
Intracellular	Q9BXJ9	NAA15	NAA15_HUMAN
Intracellular	Q9HB07	MYG1	MYG1_HUMAN
Intracellular	Q8N159	NAGS	NAGS_HUMAN
Intracellular	Q6ZNJ1	NBEAL2	NBEL2_HUMAN
Intracellular	P13535	MYH8	MYH8_HUMAN
Intracellular	Q8N0U7	C1orf87	CA087_HUMAN
Intracellular	P27482	CALML3	CALL3_HUMAN
Intracellular	Q6ZUJ8	PIK3AP1	BCAP_HUMAN
Intracellular	Q9BU64	CENPO	CENPO_HUMAN
Intracellular	Q9UIA0	CYTH4	CYH4_HUMAN
Intracellular	Q15438	CYTH1	CYH1_HUMAN
Intracellular	Q9NQC7	CYLD	CYLD_HUMAN
Intracellular	Q7Z7A3	CTU1	CTU1_HUMAN
Intracellular	Q9P2B4	CTTNBP2NL	CT2NL_HUMAN
Intracellular	Q9NVP1	DDX18	DDX18_HUMAN
Intracellular	Q9NPI6	DCP1A	DCP1A_HUMAN
Intracellular	Q8IU60	DCP2	DCP2_HUMAN
Intracellular	Q96RU3	FNBP1	FNBP1_HUMAN
Intracellular	A8MYV0	DCDC2C	DCD2C_HUMAN
Intracellular	Q9NXZ2	DDX43	DDX43_HUMAN
Intracellular	Q5VWQ8	DAB2IP	DAB2P_HUMAN
Intracellular	Q92988	DLX4	DLX4_HUMAN
Intracellular	P31689	DNAJA1	DNJA1_HUMAN
Intracellular	Q9NPF5	DMAP1	DMAP1_HUMAN
Intracellular	Q4LDG9	DNAL1	DNAL1_HUMAN
Intracellular	Q9H0R6	QRSL1	GATA_HUMAN
Intracellular	P11413	G6PD	G6PD_HUMAN
Intracellular	Q8IX18	DHX40	DHX40_HUMAN
Intracellular	Q08211	DHX9	DHX9_HUMAN
Intracellular	Q8IWF6	DENND6A	DEN6A_HUMAN
Intracellular	Q5TB30	DEPDC1	DEP1A_HUMAN
Intracellular	O43583	DENR	DENR_HUMAN
Intracellular	Q8TET4	GANC	GANC_HUMAN
Intracellular	Q8TAK5	GABPB2	GABP2_HUMAN
Intracellular	Q06546	GABPA	GABPA_HUMAN
Intracellular	O14926	FSCN2	FSCN2_HUMAN
Intracellular	Q9NQT6	FSCN3	FSCN3_HUMAN
Intracellular	P01100	FOS	FOS_HUMAN
Intracellular	Q9BTV5	FSD1	FSD1_HUMAN
Intracellular	P55318	FOXA3	FOXA3_HUMAN
Intracellular	Q99853	FOXB1	FOXB1_HUMAN
Intracellular	Q5VYV0	FOXB2	FOXB2_HUMAN
Intracellular	Q12948	FOXC1	FOXC1_HUMAN
Intracellular	Q99958	FOXC2	FOXC2_HUMAN
Intracellular	Q16676	FOXD1	FOXD1_HUMAN
Intracellular	O60548	FOXD2	FOXD2_HUMAN
Intracellular	Q13461	FOXE3	FOXE3_HUMAN
Intracellular	A8MTJ6	FOXI3	FOXI3_HUMAN
Intracellular	Q92949	FOXJ1	FOXJ1_HUMAN
Intracellular	P07954	FH	FUMH_HUMAN
Intracellular	Q9NTK1	DEPP1	DEPP1_HUMAN
Intracellular	O15353	FOXN1	FOXN1_HUMAN
Intracellular	Q8N878	FRMD1	FRMD1_HUMAN
Intracellular	Q9H334	FOXP1	FOXP1_HUMAN
Intracellular	O15409	FOXP2	FOXP2_HUMAN
Intracellular	Q8WWZ3	EDARADD	EDAD_HUMAN
Intracellular	P55039	DRG2	DRG2_HUMAN
Intracellular	Q9UBX2	DUX4	DUX4_HUMAN
Intracellular	A6NLW8	DUXA	DUXA_HUMAN
Intracellular	Q96DC8	ECHDC3	ECHD3_HUMAN
Intracellular	Q9NRW4	DUSP22	DUS22_HUMAN
Intracellular	P28562	DUSP1	DUS1_HUMAN
Intracellular	Q9BV47	DUSP26	DUS26_HUMAN
Intracellular	Q9NR20	DYRK4	DYRK4_HUMAN
Intracellular	Q8TF64	GIPC3	GIPC3_HUMAN
Intracellular	Q9BSJ2	TUBGCP2	GCP2_HUMAN
Intracellular	P30047	GCHFR	GFRP_HUMAN
Intracellular	P09884	POLA1	DPOLA_HUMAN
Intracellular	O95620	DUS4L	DUS4L_HUMAN
Intracellular	P06746	POLB	DPOLB_HUMAN
Intracellular	Q13202	DUSP8	DUS8_HUMAN
Intracellular	P51808	DYNLT3	DYLT3_HUMAN
Intracellular	P50440	GATM	GATM_HUMAN
Intracellular	A6NFQ7	DPRX	DPRX_HUMAN
Intracellular	Q14181	POLA2	DPOA2_HUMAN
Intracellular	O43402	EMC8	EMC8_HUMAN
Intracellular	Q15717	ELAVL1	ELAV1_HUMAN
Intracellular	Q14185	DOCK1	DOCK1_HUMAN
Intracellular	Q04743	EMX2	EMX2_HUMAN
Intracellular	O75822	EIF3J	EIF3J_HUMAN
Intracellular	Q96KS0	EGLN2	EGLN2_HUMAN
Intracellular	Q06889	EGR3	EGR3_HUMAN
Intracellular	O75821	EIF3G	EIF3G_HUMAN
Intracellular	Q8NDI1	EHBP1	EHBP1_HUMAN
Intracellular	Q32P44	EML3	EMAL3_HUMAN
Intracellular	Q9NZN4	EHD2	EHD2_HUMAN
Intracellular	Q9NVF9	ETNK2	EKI2_HUMAN
Intracellular	Q13347	EIF3I	EIF3I_HUMAN
Intracellular	Q5JST6	EFHC2	EFHC2_HUMAN
Intracellular	Q5JVL4	EFHC1	EFHC1_HUMAN
Intracellular	Q9UI10	EIF2B4	EI2BD_HUMAN
Intracellular	Q9BSW2	CRACR2A	EFC4B_HUMAN
Intracellular	A8K855	EFCAB7	EFCB7_HUMAN
Intracellular	O75530	EED	EED_HUMAN
Intracellular	P26641	EEF1G	EF1G_HUMAN
Intracellular	Q7L9B9	EEPD1	EEPD1_HUMAN
Intracellular	O94988	FAM13A	FA13A_HUMAN
Intracellular	Q8NA70	FAM47B	FA47B_HUMAN
Intracellular	O95208	EPN2	EPN2_HUMAN
Intracellular	P07992	ERCC1	ERCC1_HUMAN
Intracellular	Q7L775	EPM2AIP1	EPMIP_HUMAN
Intracellular	Q8TBF8	FAM81A	FA81A_HUMAN
Intracellular	Q9ULE4	FAM184B	F184B_HUMAN
Intracellular	Q96QV6	H2AC1	H2A1A_HUMAN
Intracellular	P42566	EPS15	EPS15_HUMAN
Intracellular	Q96C01	FAM136A	F136A_HUMAN
Intracellular	P0CF97	FAM200B	F200B_HUMAN
Intracellular	Q9H5Z6	FAM124B	F124B_HUMAN
Intracellular	Q8IXQ9	ETFBKMT	ETKMT_HUMAN
Intracellular	P50549	ETV1	ETV1_HUMAN
Intracellular	P0C7A2	FAM153B	F153B_HUMAN
Intracellular	Q8WUB2	FAM216A	F216A_HUMAN
Intracellular	A0A1B0GVZ2	FAM240B	F240B_HUMAN
Intracellular	A0A1B0GVR7	FAM240C	F240C_HUMAN
Intracellular	A0A1W2PQ73	ERFL	ERFL_HUMAN
Intracellular	Q9NV70	EXOC1	EXOC1_HUMAN
Intracellular	Q8N5Q1	FAM71E2	GAR5B_HUMAN
Intracellular	Q8NFF5	FLAD1	FAD1_HUMAN
Intracellular	O60645	EXOC3	EXOC3_HUMAN
Intracellular	D6RGX4	FAM90A26	F90AP_HUMAN
Intracellular	A6NDY2	FAM90A10P	F90AA_HUMAN
Intracellular	Q9UPT5	EXOC7	EXOC7_HUMAN
Intracellular	Q92731	ESR2	ESR2_HUMAN
Intracellular	Q8IYW4	ENTHD1	ENTD1_HUMAN
Intracellular	Q5RKV6	EXOSC6	EXOS6_HUMAN
Intracellular	Q86X53	ERICH1	ERIC1_HUMAN
Intracellular	Q9Y3B2	EXOSC1	EXOS1_HUMAN
Intracellular	Q09472	EP300	EP300_HUMAN
Intracellular	Q8IVS2	MCAT	FABD_HUMAN
Intracellular	Q96HJ9	FMC1	FMC1_HUMAN
Intracellular	Q7Z6J4	FGD2	FGD2_HUMAN
Intracellular	Q14254	FLOT2	FLOT2_HUMAN
Intracellular	Q02790	FKBP4	FKBP4_HUMAN
Intracellular	Q0JRZ9	FCHO2	FCHO2_HUMAN
Intracellular	Q92913	FGF13	FGF13_HUMAN
Intracellular	Q92915	FGF14	FGF14_HUMAN
Intracellular	Q06787	FMR1	FMR1_HUMAN
Intracellular	O94868	FCHSD2	FCSD2_HUMAN
Intracellular	Q15007	WTAP	FL2D_HUMAN
Intracellular	Q14192	FHL2	FHL2_HUMAN
Intracellular	Q7L8L6	FASTKD5	FAKD5_HUMAN
Intracellular	Q9BTP7	FAAP24	FAP24_HUMAN
Intracellular	Q8IZU1	FAM9A	FAM9A_HUMAN
Intracellular	P15976	GATA1	GATA1_HUMAN
Intracellular	Q9Y613	FHOD1	FHOD1_HUMAN
Intracellular	Q5TD97	FHL5	FHL5_HUMAN
Intracellular	P19086	GNAZ	GNAZ_HUMAN
Intracellular	Q86YR5	GPSM1	GPSM1_HUMAN
Intracellular	Q9HC44	GPBP1L1	GPBL1_HUMAN
Intracellular	Q86WP2	GPBP1	GPBP1_HUMAN
Intracellular	A8MQT2	GOLGA8B	GOG8B_HUMAN
Intracellular	H3BV12	GOLGA8Q	GOG8Q_HUMAN
Intracellular	P34896	SHMT1	GLYC_HUMAN
Intracellular	I6L899	GOLGA8R	GOG8R_HUMAN
Intracellular	H3BPF8	GOLGA8S	GOG8S_HUMAN
Intracellular	D6RF30	GOLGA8K	GOG8K_HUMAN
Intracellular	Q92805	GOLGA1	GOGA1_HUMAN
Intracellular	P07203	GPX1	GPX1_HUMAN
Intracellular	P43304	GPD2	GPDM_HUMAN
Intracellular	Q969I3	GLYATL1	GLYL1_HUMAN
Intracellular	Q9BY32	ITPA	ITPA_HUMAN
Intracellular	Q9HCN4	GPN1	GPN1_HUMAN
Intracellular	Q96IK5	GMCL1	GMCL1_HUMAN
Intracellular	Q6A163	KRT39	K1C39_HUMAN
Intracellular	Q6A162	KRT40	K1C40_HUMAN
Intracellular	Q9Y2T3	GDA	GUAD_HUMAN
Intracellular	P0C0S5	H2AZ1	H2AZ_HUMAN
Intracellular	P43080	GUCA1A	GUC1A_HUMAN
Intracellular	Q7Z794	KRT77	K2C1B_HUMAN
Intracellular	Q9NYZ3	GTSE1	GTSE1_HUMAN
Intracellular	O43593	HR	HAIR_HUMAN
Intracellular	P08727	KRT19	K1C19_HUMAN
Intracellular	P35900	KRT20	K1C20_HUMAN
Intracellular	Q9C075	KRT23	K1C23_HUMAN
Intracellular	Q9Y283	INVS	INVS_HUMAN
Intracellular	P49840	GSK3A	GSK3A_HUMAN
Intracellular	Q96EW2	HSPBAP1	HBAP1_HUMAN
Intracellular	P20671	H2AC7	H2A1D_HUMAN
Intracellular	P30613	PKLR	KPYR_HUMAN
Intracellular	P46019	PHKA2	KPB2_HUMAN
Intracellular	P60331	KRTAP10-1	KR101_HUMAN
Intracellular	P60368	KRTAP10-2	KR102_HUMAN
Intracellular	P60369	KRTAP10-3	KR103_HUMAN
Intracellular	P60372	KRTAP10-4	KR104_HUMAN
Intracellular	Q03164	KMT2A	KMT2A_HUMAN
Intracellular	P60370	KRTAP10-5	KR105_HUMAN
Intracellular	P60371	KRTAP10-6	KR106_HUMAN
Intracellular	Q93100	PHKB	KPBB_HUMAN
Intracellular	P60409	KRTAP10-7	KR107_HUMAN
Intracellular	Q9UMN6	KMT2B	KMT2B_HUMAN
Intracellular	P60410	KRTAP10-8	KR108_HUMAN
Intracellular	P60411	KRTAP10-9	KR109_HUMAN
Intracellular	Q8IUB9	KRTAP19-1	KR191_HUMAN
Intracellular	Q9NXV2	KCTD5	KCTD5_HUMAN
Intracellular	Q3LHN2	KRTAP19-2	KR192_HUMAN
Intracellular	P17252	PRKCA	KPCA_HUMAN
Intracellular	Q7Z4W3	KRTAP19-3	KR193_HUMAN
Intracellular	Q9NQR1	KMT5A	KMT5A_HUMAN
Intracellular	Q3LI73	KRTAP19-4	KR194_HUMAN
Intracellular	Q8NC69	KCTD6	KCTD6_HUMAN
Intracellular	Q6L8G5	KRTAP5-10	KR510_HUMAN
Intracellular	Q6L8G4	KRTAP5-11	KR511_HUMAN
Intracellular	Q15139	PRKD1	KPCD1_HUMAN
Intracellular	Q07866	KLC1	KLC1_HUMAN
Intracellular	Q07627	KRTAP1-1	KRA11_HUMAN
Intracellular	Q8IUG1	KRTAP1-3	KRA13_HUMAN
Intracellular	Q9P0R6	GSKIP	GSKIP_HUMAN
Intracellular	Q13442	PDAP1	HAP28_HUMAN
Intracellular	Q9BX10	GTPBP2	GTPB2_HUMAN
Intracellular	O00178	GTPBP1	GTPB1_HUMAN
Intracellular	Q7Z4H7	HAUS6	HAUS6_HUMAN
Intracellular	P47895	ALDH1A3	AL1A3_HUMAN
Intracellular	O94788	ALDH1A2	AL1A2_HUMAN
Intracellular	Q8TDG2	ACTRT1	ACTT1_HUMAN
Intracellular	C9JRZ8	AKR1B15	AK1BF_HUMAN
Intracellular	P42330	AKR1C3	AK1C3_HUMAN
Intracellular	Q6P6C2	ALKBH5	ALKB5_HUMAN
Intracellular	Q9NXW9	ALKBH4	ALKB4_HUMAN
Intracellular	P51857	AKR1D1	AK1D1_HUMAN
Intracellular	P45381	ASPA	ACY2_HUMAN
Intracellular	Q5T2L2	AKR1C8P	AKCL1_HUMAN
Intracellular	Q9UHB7	AFF4	AFF4_HUMAN
Intracellular	Q96EY9	ADAT3	ADAT3_HUMAN
Intracellular	O75689	ADAP1	ADAP1_HUMAN
Intracellular	Q9C0K0	BCL11B	BC11B_HUMAN
Intracellular	Q99490	AGAP2	AGAP2_HUMAN
Intracellular	Q9UPQ3	AGAP1	AGAP1_HUMAN
Intracellular	Q96P47	AGAP3	AGAP3_HUMAN
Intracellular	Q5VTM2	AGAP9	AGAP9_HUMAN
Intracellular	Q13015	MLLT11	AF1Q_HUMAN
Intracellular	Q86UF4	CCDC190	CC190_HUMAN
Intracellular	Q8NCU4	CCDC191	CC191_HUMAN
Intracellular	Q8WWF8	CAPSL	CAPSL_HUMAN
Intracellular	P42574	CASP3	CASP3_HUMAN
Intracellular	Q6IQ32	ADNP2	ADNP2_HUMAN
Intracellular	Q96QF7	GCNA	GCNA_HUMAN
Intracellular	Q8N6H7	ARFGAP2	ARFG2_HUMAN
Intracellular	Q7Z628	NET1	ARHG8_HUMAN
Intracellular	Q9NZN5	ARHGEF12	ARHGC_HUMAN
Intracellular	Q9ULU8	CADPS	CAPS1_HUMAN
Intracellular	Q8IW93	ARHGEF19	ARHGJ_HUMAN
Intracellular	P20807	CAPN3	CAN3_HUMAN
Intracellular	P47755	CAPZA2	CAZA2_HUMAN
Intracellular	Q9NWW7	C2orf42	CB042_HUMAN
Intracellular	O95273	CCNDBP1	CCDB1_HUMAN
Intracellular	Q16204	CCDC6	CCDC6_HUMAN
Intracellular	P63098	PPP3R1	CANB1_HUMAN
Intracellular	Q8NDY3	ADPRHL1	ARHL1_HUMAN
Intracellular	Q9H0W5	CCDC8	CCDC8_HUMAN
Intracellular	A6NN90	C2orf81	CB081_HUMAN
Intracellular	O15143	ARPC1B	ARC1B_HUMAN
Intracellular	Q5JTY5	CBWD3	ZNG1C_HUMAN
Intracellular	Q4V339	CBWD6	ZNG1F_HUMAN
Intracellular	Q8IWZ3	ANKHD1	ANKH1_HUMAN
Intracellular	Q9NU02	ANKEF1	ANKE1_HUMAN
Intracellular	P25054	APC	APC_HUMAN
Intracellular	Q14781	CBX2	CBX2_HUMAN
Intracellular	Q7LC44	ARC	ARC_HUMAN
Intracellular	Q5T9S5	CCDC18	CCD18_HUMAN
Intracellular	Q9NXU5	ARL15	ARL15_HUMAN
Intracellular	A6NLC5	C3orf70	CC070_HUMAN
Intracellular	Q9NWB6	ARGLU1	ARGL1_HUMAN
Intracellular	Q9P2S6	ANKMY1	ANKY1_HUMAN
Intracellular	Q8NEF3	CCDC112	CC112_HUMAN
Intracellular	A2RUB6	CCDC66	CCD66_HUMAN
Intracellular	Q92481	TFAP2B	AP2B_HUMAN
Intracellular	Q01850	CDR2	CDR2_HUMAN
Intracellular	Q8N9R6	CDRT4	CDRT4_HUMAN
Intracellular	P47902	CDX1	CDX1_HUMAN
Intracellular	Q8WU49	C7orf33	CG033_HUMAN
Intracellular	Q9BRJ6	C7orf50	CG050_HUMAN
Intracellular	Q8NEG2	C7orf57	CG057_HUMAN
Intracellular	P39687	ANP32A	AN32A_HUMAN
Intracellular	Q9H0R1	AP5M1	AP5M1_HUMAN
Intracellular	O00189	AP4M1	AP4M1_HUMAN
Intracellular	Q5T655	CFAP58	CFA58_HUMAN
Intracellular	Q63HQ0	AP1AR	AP1AR_HUMAN
Intracellular	P0C6C1	ANKRD34C	AN34C_HUMAN
Intracellular	O75843	AP1G2	AP1G2_HUMAN
Intracellular	Q01432	AMPD3	AMPD3_HUMAN
Intracellular	Q8N2N9	ANKRD36B	AN36B_HUMAN
Intracellular	Q96Q40	CDK15	CDK15_HUMAN
Intracellular	C9JTQ0	ANKRD63	ANR63_HUMAN
Intracellular	E5RJM6	ANKRD65	ANR65_HUMAN
Intracellular	Q5TZF3	ANKRD45	ANR45_HUMAN
Intracellular	Q13794	PMAIP1	APR_HUMAN
Intracellular	P12429	ANXA3	ANXA3_HUMAN
Intracellular	O76027	ANXA9	ANXA9_HUMAN
Intracellular	Q9UJX6	ANAPC2	ANC2_HUMAN
Intracellular	Q5VTE6	ANGEL2	ANGE2_HUMAN
Intracellular	P16157	ANK1	ANK1_HUMAN
Intracellular	Q96QS3	ARX	ARX_HUMAN
Intracellular	Q9NWL6	ASNSD1	ASND1_HUMAN
Intracellular	Q9H0Y0	ATG10	ATG10_HUMAN
Intracellular	Q5T681	C10orf62	CJ062_HUMAN
Intracellular	L0R819	ASDURF	ASURF_HUMAN
Intracellular	Q96Q27	ASB2	ASB2_HUMAN
Intracellular	Q7Z4Y8	ATP5MGL	AT5L2_HUMAN
Intracellular	P0DP24	CALM2	CALM2_HUMAN
Intracellular	P56945	BCAR1	BCAR1_HUMAN
Intracellular	Q8N6N3	C1orf52	CA052_HUMAN
Intracellular	Q6NVV7	CDPF1	CDPF1_HUMAN
Intracellular	Q9Y6G9	DYNC1LI1	DC1L1_HUMAN
Intracellular	Q9UNE7	STUB1	CHIP_HUMAN
Intracellular	D6RIA3	C4orf54	CD054_HUMAN
Intracellular	P10809	HSPD1	CH60_HUMAN
Intracellular	Q99615	DNAJC7	DNJC7_HUMAN
Intracellular	Q7L3B6	CDC37L1	CD37L_HUMAN
Intracellular	Q49MI3	CERKL	CERKL_HUMAN
Intracellular	Q9H211	CDT1	CDT1_HUMAN
Intracellular	A4QMS7	C5orf49	CFA90_HUMAN
Intracellular	P41208	CETN2	CETN2_HUMAN
Intracellular	Q9BWS9	CHID1	CHID1_HUMAN
Intracellular	Q9Y2V0	CDIN1	CDIN1_HUMAN
Intracellular	O43822	CFAP410	CF410_HUMAN
Intracellular	Q96G28	CFAP36	CFA36_HUMAN
Intracellular	Q9BRQ4	CFAP300	CF300_HUMAN
Intracellular	Q9H7E9	C8orf33	CH033_HUMAN
Intracellular	Q9H7U1	CCSER2	CCSE2_HUMAN
Intracellular	Q9ULG3	CFAP92	CFA92_HUMAN
Intracellular	Q86WJ1	CHD1L	CHD1L_HUMAN
Intracellular	P86791	CCZ1	CCZ1_HUMAN
Intracellular	P30260	CDC27	CDC27_HUMAN
Intracellular	Q6IQ19	CCSAP	CCSAP_HUMAN
Intracellular	Q92608	DOCK2	DOCK2_HUMAN
Intracellular	P55199	ELL	ELL_HUMAN
Intracellular	Q8IYF1	ELOA2	ELOA2_HUMAN
Intracellular	Q04741	EMX1	EMX1_HUMAN
Intracellular	Q15369	ELOC	ELOC_HUMAN
Intracellular	A6NNW6	ENO4	ENO4_HUMAN
Intracellular	Q15370	ELOB	ELOB_HUMAN
Intracellular	Q3T8J9	GON4L	GON4L_HUMAN
Intracellular	P09104	ENO2	ENOG_HUMAN
Intracellular	Q8WYP5	AHCTF1	ELYS_HUMAN
Intracellular	Q9H4M9	EHD1	EHD1_HUMAN
Intracellular	A8MTJ3	GNAT3	GNAT3_HUMAN
Intracellular	O15372	EIF3H	EIF3H_HUMAN
Intracellular	Q6ZMW3	EML6	EMAL6_HUMAN
Intracellular	Q9NZC4	EHF	EHF_HUMAN
Intracellular	Q03113	GNA12	GNA12_HUMAN
Intracellular	O14775	GNB5	GNB5_HUMAN
Intracellular	P15104	GLUL	GLNA_HUMAN
Intracellular	Q14344	GNA13	GNA13_HUMAN
Intracellular	Q12967	RALGDS	GNDS_HUMAN
Intracellular	O95837	GNA14	GNA14_HUMAN
Intracellular	Q9NS18	GLRX2	GLRX2_HUMAN
Intracellular	P30679	GNA15	GNA15_HUMAN
Intracellular	Q96EK6	GNPNAT1	GNA1_HUMAN
Intracellular	O76003	GLRX3	GLRX3_HUMAN
Intracellular	P36915	GNL1	GNL1_HUMAN
Intracellular	P63096	GNAI1	GNAI1_HUMAN
Intracellular	Q9NVN8	GNL3L	GNL3L_HUMAN
Intracellular	Q86SX6	GLRX5	GLRX5_HUMAN
Intracellular	Q9BVP2	GNL3	GNL3_HUMAN
Intracellular	P08754	GNAI3	GNAI3_HUMAN
Intracellular	Q14749	GNMT	GNMT_HUMAN
Intracellular	O15228	GNPAT	GNPAT_HUMAN
Intracellular	P38405	GNAL	GNAL_HUMAN
Intracellular	P46926	GNPDA1	GNPI1_HUMAN
Intracellular	Q9NZD2	GLTP	GLTP_HUMAN
Intracellular	Q8TDQ7	GNPDA2	GNPI2_HUMAN
Intracellular	P09471	GNAO1	GNAO_HUMAN
Intracellular	P50148	GNAQ	GNAQ_HUMAN
Intracellular	Q8IXQ4	GPALPP1	GPAM1_HUMAN
Intracellular	Q13227	GPS2	GPS2_HUMAN
Intracellular	O95872	GPANK1	GPAN1_HUMAN
Intracellular	P11488	GNAT1	GNAT1_HUMAN
Intracellular	Q5T6J7	IDNK	GNTK_HUMAN
Intracellular	Q13216	ERCC8	ERCC8_HUMAN
Intracellular	Q5HY64	FAM47C	FA47C_HUMAN
Intracellular	A6PVY3	FAM177B	F177B_HUMAN
Intracellular	Q6ZT52	FAM43B	FA43B_HUMAN
Intracellular	A1A519	FAM170A	F170A_HUMAN
Intracellular	Q5VT40	FAM78B	FA78B_HUMAN
Intracellular	Q5T036	FAM120AOS	F120S_HUMAN
Intracellular	Q9UI08	EVL	EVL_HUMAN
Intracellular	Q9BZE7	C22orf23	EVG1_HUMAN
Intracellular	Q5XKK7	FAM219B	F219B_HUMAN
Intracellular	Q7Z4H9	FAM220A	F220A_HUMAN
Intracellular	P15090	FABP4	FABP4_HUMAN
Intracellular	A0A1B0GVD1	FAM237B	F237B_HUMAN
Intracellular	A0A1B0GV22	FAM236B	F236B_HUMAN
Intracellular	Q96A65	EXOC4	EXOC4_HUMAN
Intracellular	Q15024	EXOSC7	EXOS7_HUMAN
Intracellular	Q96CS2	HAUS1	HAUS1_HUMAN
Intracellular	Q96EF6	FBXO17	FBX17_HUMAN
Intracellular	Q8NCQ5	FBXO15	FBX15_HUMAN
Intracellular	Q8NEA9	GMCL2	GMCL2_HUMAN
Intracellular	P35527	KRT9	K1C9_HUMAN
Intracellular	Q96GX5	MASTL	GWL_HUMAN
Intracellular	P07305	H1-0	H10_HUMAN
Intracellular	Q7Z2G1	H2BW1	H2BWT_HUMAN
Intracellular	P61296	HAND2	HAND2_HUMAN
Intracellular	Q9H1H1	GTSF1L	GTSFL_HUMAN
Intracellular	Q99871	HAUS7	HAUS7_HUMAN
Intracellular	Q9H6D7	HAUS4	HAUS4_HUMAN
Intracellular	Q93099	HGD	HGD_HUMAN
Intracellular	Q9Y5Z4	HEBP2	HEBP2_HUMAN
Intracellular	Q14774	HLX	HLX_HUMAN
Intracellular	P41235	HNF4A	HNF4A_HUMAN
Intracellular	Q9NQG7	HPS4	HPS4_HUMAN
Intracellular	Q14103	HNRNPD	HNRPD_HUMAN
Intracellular	P49901	SMCP	MCSP_HUMAN
Intracellular	P31268	HOXA7	HXA7_HUMAN
Intracellular	P17509	HOXB6	HXB6_HUMAN
Intracellular	P14651	HOXB3	HXB3_HUMAN
Intracellular	P17482	HOXB9	HXB9_HUMAN
Intracellular	Q6NXR0	IRGC	IIGP5_HUMAN
Intracellular	P31274	HOXC9	HXC9_HUMAN
Intracellular	P28356	HOXD9	HXD9_HUMAN
Intracellular	Q9BTE3	MCMBP	MCMBP_HUMAN
Intracellular	Q9UBC1	NFKBIL1	IKBL1_HUMAN
Intracellular	Q8NEM0	MCPH1	MCPH1_HUMAN
Intracellular	Q6NYC1	JMJD6	JMJD6_HUMAN
Intracellular	Q8IXL9	IQCF2	IQCF2_HUMAN
Intracellular	Q9Y573	IPP	IPP_HUMAN
Intracellular	Q0VD86	INCA1	INCA1_HUMAN
Intracellular	Q6ZU52	KIAA0408	K0408_HUMAN
Intracellular	Q8N1N4	KRT78	K2C78_HUMAN
Intracellular	P78413	IRX4	IRX4_HUMAN
Intracellular	Q9BZI1	IRX2	IRX2_HUMAN
Intracellular	P12035	KRT3	K2C3_HUMAN
Intracellular	P08779	KRT16	K1C16_HUMAN
Intracellular	Q02080	MEF2B	MEF2B_HUMAN
Intracellular	P27361	MAPK3	MK03_HUMAN
Intracellular	Q06413	MEF2C	MEF2C_HUMAN
Intracellular	P52294	KPNA1	IMA5_HUMAN
Intracellular	P59991	KRTAP12-2	KR122_HUMAN
Intracellular	Q3LHN0	KRTAP25-1	KR251_HUMAN
Intracellular	Q3LI58	KRTAP21-1	KR211_HUMAN
Intracellular	P60328	KRTAP12-3	KR123_HUMAN
Intracellular	Q3LI70	KRTAP19-6	KR196_HUMAN
Intracellular	Q14681	KCTD2	KCTD2_HUMAN
Intracellular	P41743	PRKCI	KPCI_HUMAN
Intracellular	Q8NEP7	KLHDC9	KLDC9_HUMAN
Intracellular	Q9BYQ4	KRTAP9-2	KRA92_HUMAN
Intracellular	C9JBD0	KRBOX1	KRBX1_HUMAN
Intracellular	Q63HM1	AFMID	KFA_HUMAN
Intracellular	Q13976	PRKG1	KGP1_HUMAN
Intracellular	Q76NI1	KNDC1	KNDC1_HUMAN
Intracellular	Q6TDP4	KLHL17	KLH17_HUMAN
Intracellular	Q92830	KAT2A	KAT2A_HUMAN
Intracellular	Q9H9L4	KANSL2	KANL2_HUMAN
Intracellular	Q07666	KHDRBS1	KHDR1_HUMAN
Intracellular	Q9UH77	KLHL3	KLHL3_HUMAN
Intracellular	Q13303	KCNAB2	KCAB2_HUMAN
Intracellular	O43448	KCNAB3	KCAB3_HUMAN
Intracellular	Q5SNV9	C1orf167	CA167_HUMAN
Intracellular	O00167	EYA2	EYA2_HUMAN
Intracellular	Q9HCE0	EPG5	EPG5_HUMAN
